"month","country","generation"
"02","GAB",2905.9
"02","GBR",15099628.1
"02","GEO",6177.9
"02","GHA",7973.5
"02","GIN",5343.8
"02","GMB",19551.3
"02","GNB",11172.7
"02","GNQ",2880.4
"02","GRC",328384.1
"02","GTM",28125.2
"02","GUF",9108.7
"02","GUY",11114.3
"02","HND",31355.2
"02","HRV",28276.7
"02","HUN",15076.6
"02","IDN",1815.4
"02","IND",830371.9
"02","IND.EA",3199.8
"02","IND.NE",1687.5
"02","IND.NO",8524.6
"02","IND.SO",7050.1
"02","IND.WE",8067.4
"02","IRL",818241.5
"02","IRN",28335
"02","IRQ",12236.4
"02","ISL",38288.7
"02","ISR",47896.8
"02","ITA",28706.2
"02","JAM",45111.6
"02","JOR",11965.1
"02","JPN",133513.3
"02","JPN.CE",21704.2
"02","JPN.HO",24090.1
"02","JPN.KY",18185.9
"02","JPN.OK",18676.1
"02","JPN.SH",18364.8
"02","JPN.TO",45765.6
"02","KAZ",13857.7
"02","KEN",52392.8
"02","KGZ",2002.5
"02","KHM",5405.5
"02","KOR",224172.4
"02","KOS",8941.3
"02","KWT",17055.6
"02","LAO",5476.5
"02","LBN",16506.2
"02","LBR",3598.4
"02","LBY",22967.3
"02","LKA",297309.1
"02","LSO",6611.5
"02","LTU",14158.4
"02","LUX",13440
"02","LVA",14262.7
"02","MAR",442391.9
"02","MDA",19320.8
"02","MDG",9356.1
"02","MEX",573049.4
"02","MKD",30172.6
"02","MLI",16365.3
"02","MMR",4584.2
"02","MNE",14163.1
"02","MNG",51996.4
"02","MOZ",8907.4
"02","MRT",61147.4
"02","MUS",15035.3
"02","MWI",5011.5
"02","MYS",5220.7
"02","NAM",9434.8
"02","NER",18172
"02","NGA",11745.7
"02","NIC",19616.6
"02","NLD",694252.9
"02","NOR",360022.1
"02","NPL",2858.9
"02","NZL",167863.3
"02","OMN",13207.6
"02","PAK",109881.5
"02","PAN",25818.9
"02","PER",32870.5
"02","PHL",50417.4
"02","PNG",4980.8
"02","POL",875739.1
"02","PRK",17269.3
"02","PRT",5431135.3
"02","PRY",8444.8
"02","QAT",19563.5
"02","ROU",90037.9
"02","RUS",75159.8
"02","RUS.CE",19249.6
"02","RUS.FE",9685.9
"02","RUS.MV",23883.1
"02","RUS.NW",17019.9
"02","RUS.SI",15865
"02","RUS.SO",15452.3
"02","RUS.UR",18637.2
"02","RWA",2311.1
"02","SAU",14847.4
"02","SDN",17089.9
"02","SEN",19147.3
"02","SGP",13832.1
"02","SLE",3290.9
"02","SLV",13991.9
"02","SRB",12203.8
"02","SVK",7448.3
"02","SVN",27530.4
"02","SWE",294105.7
"02","SWZ",7766.6
"02","SYR",14200.9
"02","TGO",8329.8
"02","THA",30082.8
"02","TJK",7438.1
"02","TKM",14369
"02","TTO",25885.2
"02","TUN",61520.6
"02","TUR",273690.7
"02","TWN",110985.9
"02","TZA",4514.3
"02","UGA",8215.1
"02","UKR",18246.9
"02","URY",617114
"02","USA",22232824.1
"02","USA.AK",15117.4
"02","USA.AZ",19750.2
"02","USA.CA",8643.9
"02","USA.ER",22098.3
"02","USA.FR",18652.9
"02","USA.GU",31488.9
"02","USA.HA",13516.8
"02","USA.ME",26234.7
"02","USA.MW",25669
"02","USA.NE",22300.6
"02","USA.NW",18523.1
"02","USA.NY",19727.4
"02","USA.PR",15849.2
"02","USA.RA",23958.1
"02","USA.RE",20834.9
"02","USA.RM",25912.5
"02","USA.RW",22644.6
"02","USA.SA",18001.4
"02","USA.SC",16522
"02","USA.SE",18034.4
"02","USA.SN",23040.1
"02","USA.SS",23554.7
"02","USA.SV",26423.3
"02","USA.SW",22977.7
"02","UZB",13010.6
"02","VEN",18446.9
"02","VNM",74087.8
"02","YEM",13548.7
"02","ZAF",430105.9
"02","ZMB",6097.5
"02","ZWE",7650.8
"03","AFG",8808.5
"03","AGO",5146.8
"03","ALB",12630.9
"03","ARE",14669.1
"03","ARG",297369.1
"03","ARM",5926.3
"03","ATA",18286.9
"03","AUS",1273021.1
"03","AUS.NT",21534.1
"03","AUS.QL",14611.6
"03","AUS.SA",20780.3
"03","AUS.SW",16261.7
"03","AUS.TA",34776.3
"03","AUS.VI",23848.3
"03","AUS.WA",21869.3
"03","AUT",100237.7
"03","AZE",8222.5
"03","BDI",5234.8
"03","BEL",309435.3
"03","BEN",9804.1
"03","BFA",17538
"03","BGD",10382.4
"03","BGR",41246
"03","BHR",16608.8
"03","BIH",17607.9
"03","BLR",23573.8
"03","BOL",5552.3
"03","BRA",6363776
"03","BRA.CN",7394.1
"03","BRA.CW",6414.8
"03","BRA.NE",15902.2
"03","BRA.NW",7862.3
"03","BRA.SE",11856.9
"03","BRA.SO",13777.2
"03","BRA.WE",2541.7
"03","BRN",3129.3
"03","BTN",2706.9
"03","BWA",14332.4
"03","CAF",8999.4
"03","CAN",5833142.5
"03","CAN.AB",25170.2
"03","CAN.AR",25323.6
"03","CAN.BC",12425.5
"03","CAN.MB",27728.9
"03","CAN.NL",28669.1
"03","CAN.NO",11798.8
"03","CAN.ON",23902.1
"03","CAN.QC",24174.9
"03","CAN.SK",26585.9
"03","CHE",19595.7
"03","CHL",332849.1
"03","CHN",12815162.1
"03","CHN.AN",9895.1
"03","CHN.BE",10483.3
"03","CHN.CH",2651.7
"03","CHN.EM",20285.1
"03","CHN.FU",32603.5
"03","CHN.GA",10030.3
"03","CHN.GD",10037.9
"03","CHN.GU",10249.5
"03","CHN.GX",6739.4
"03","CHN.HA",8145.7
"03","CHN.HB",18501.2
"03","CHN.HE",7206.5
"03","CHN.HJ",14523.6
"03","CHN.HK",8871.5
"03","CHN.HN",5693.6
"03","CHN.HU",4714.7
"03","CHN.JI",16808.6
"03","CHN.JS",22010.7
"03","CHN.JX",5966.9
"03","CHN.LI",18575.7
"03","CHN.MA",9630.3
"03","CHN.NI",10117.5
"03","CHN.QI",13276.7
"03","CHN.SC",3955.5
"03","CHN.SD",13650.3
"03","CHN.SH",25390.8
"03","CHN.SI",11682.4
"03","CHN.SX",13690.8
"03","CHN.TI",15626.9
"03","CHN.TJ",14485.1
"03","CHN.WM",19907.7
"03","CHN.XI",9551.9
"03","CHN.YU",14216.9
"03","CHN.ZH",8977.2
"03","CIV",7288.3
"03","CMR",6645.8
"03","COD",3559.6
"03","COG",1904
"03","COL",55034.9
"03","CPV",35401
"03","CRI",49332.8
"03","CUB",41430.9
"03","CYP",17227.2
"03","CZE",21122.3
"03","DEU",458185.5
"03","DJI",24662.2
"03","DNK",549407.8
"03","DOM",69975.6
"03","DZA",18371.5
"03","ECU",2916.4
"03","EGY",33333.3
"03","ERI",18697.9
"03","ESH",30082.8
"03","ESP",7279146.2
"03","EST",328124.5
"03","ETH",38833.8
"03","FIN",338958.6
"03","FJI",40831.5
"03","FRA",13793615.2
"03","GAB",2488.2
"03","GBR",17606225.7
"03","GEO",7723.3
"03","GHA",8490.8
"03","GIN",6917.4
"03","GMB",15112.4
"03","GNB",9463.4
"03","GNQ",2198.3
"03","GRC",233241.1
"03","GTM",30712.6
"03","GUF",9136.4
"03","GUY",13588.4
